ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.Historia22Test	historia22test	1590522786541	 	3.3.1
REQUEST	1005		DiagnosisCreated	1590523043512	1590523103513	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1630		MyVetSpace	1590523043512	1590523103513	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1868		MyVetSpace	1590523043512	1590523103513	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1472		MyVetSpace	1590523043511	1590523103513	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1572		MyVetSpace	1590523043511	1590523103513	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	822		DiagnosisCreated Redirect 1	1590523076926	1590523103524	OK	 
REQUEST	634		DiagnosisCreated Redirect 1	1590523043528	1590523103529	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
USER	DiagnosisNotCreatedScn	932	END	1590522857117	1590523103558
REQUEST	861		DiagnosisCreated	1590523043589	1590523103590	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
USER	DiagnosisCreatedScn	818	END	1590522848982	1590523103597
REQUEST	1017		DiagnosisCreated	1590523043608	1590523103608	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1009		DiagnosisCreated	1590523043608	1590523103608	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1018		DiagnosisCreated	1590523043609	1590523103609	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
USER	DiagnosisNotCreatedScn	893	END	1590522854304	1590523103795
USER	DiagnosisNotCreatedScn	1028	END	1590522864504	1590523104117
USER	DiagnosisCreatedScn	859	END	1590522852137	1590523104167
USER	DiagnosisCreatedScn	897	END	1590522854847	1590523104167
USER	DiagnosisCreatedScn	925	END	1590522857117	1590523104171
USER	DiagnosisCreatedScn	754	END	1590522844350	1590523104172
USER	DiagnosisCreatedScn	783	END	1590522846717	1590523104172
USER	DiagnosisCreatedScn	769	END	1590522845748	1590523104260
USER	DiagnosisCreatedScn	778	END	1590522846000	1590523104260
USER	DiagnosisCreatedScn	978	END	1590522861005	1590523104261
USER	DiagnosisCreatedScn	845	END	1590522851145	1590523104261
REQUEST	973		DiagnosisCreated	1590523053141	1590523104381	OK	 
REQUEST	619		DiagnosisCreated	1590523053142	1590523104389	OK	 
REQUEST	580		DiagnosisCreated	1590523053150	1590523104390	OK	 
REQUEST	618		DiagnosisCreated	1590523053150	1590523104390	OK	 
REQUEST	618		DiagnosisCreated Redirect 1	1590523104390	1590523104391	OK	 
REQUEST	599		DiagnosisCreated	1590523053150	1590523104392	OK	 
USER	DiagnosisCreatedScn	916	END	1590522856726	1590523104416
USER	DiagnosisCreatedScn	603	END	1590522832854	1590523104475
USER	DiagnosisCreatedScn	915	END	1590522856557	1590523104662
REQUEST	1574		MyVetSpace	1590523044674	1590523104674	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1581		MyVetSpace	1590523044743	1590523104743	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	980		DiagnosisCreated	1590523044786	1590523104786	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1577		MyVetSpace	1590523044786	1590523104786	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1493		MyVetSpace	1590523044786	1590523104786	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1569		MyVetSpace	1590523044786	1590523104786	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1495		MyVetSpace	1590523044786	1590523104786	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1575		MyVetSpace	1590523044823	1590523104823	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1579		MyVetSpace	1590523044823	1590523104823	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
USER	DiagnosisCreatedScn	511	END	1590522825875	1590523104879
REQUEST	600		DiagnosisCreated	1590523053161	1590523104902	OK	 
REQUEST	579		DiagnosisCreated	1590523053172	1590523104903	OK	 
REQUEST	590		DiagnosisCreated	1590523053173	1590523104904	OK	 
REQUEST	1105		DiagnosisCreated	1590523053173	1590523104906	OK	 
REQUEST	719		DiagnosisCreated	1590523053183	1590523104907	OK	 
REQUEST	1408		AddDiagnosisForm	1590523053228	1590523104911	OK	 
REQUEST	1746		MyVetSpace	1590523053227	1590523104914	OK	 
REQUEST	1746		MyVetSpace Redirect 1	1590523104914	1590523104914	OK	 
REQUEST	1747		MyVetSpace	1590523053228	1590523104946	OK	 
REQUEST	1739		MyVetSpace	1590523053226	1590523104947	OK	 
REQUEST	1919		Logged Redirect 1	1590523053309	1590523104964	OK	 
REQUEST	1236		AddDiagnosisForm	1590523053316	1590523104966	OK	 
REQUEST	1837		Logged Redirect 1	1590523053486	1590523104967	OK	 
REQUEST	1144		MyVetSpace Redirect 1	1590523053486	1590523104967	OK	 
REQUEST	971		DiagnosisCreated	1590523053566	1590523104992	OK	 
REQUEST	870		DiagnosisCreated	1590523053566	1590523104994	OK	 
REQUEST	1403		AddDiagnosisForm	1590523053610	1590523105027	OK	 
REQUEST	1071		AddDiagnosisForm	1590523053779	1590523105029	OK	 
REQUEST	1157		MyVetSpace Redirect 1	1590523054049	1590523105031	OK	 
REQUEST	1197		AddNotDiagnosisForm	1590523053900	1590523105031	OK	 
REQUEST	1834		Logged Redirect 1	1590523054101	1590523105032	OK	 
REQUEST	1489		AddDiagnosisForm	1590523054157	1590523105034	OK	 
REQUEST	687		DiagnosisCreated Redirect 1	1590523045176	1590523105177	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1589		MyVetSpace	1590523045479	1590523105480	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1500		MyVetSpace	1590523045517	1590523105518	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1487		MyVetSpace	1590523045518	1590523105518	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
USER	DiagnosisCreatedScn	729	END	1590522842704	1590523105590
REQUEST	1419		MyVetSpace	1590523045652	1590523105653	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1600		MyVetSpace	1590523045653	1590523105654	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1117		AddNotDiagnosisForm	1590523054427	1590523105656	OK	 
REQUEST	1978		Logged Redirect 1	1590523054580	1590523105658	OK	 
REQUEST	1648		MyVetSpace	1590523045659	1590523105660	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1073		AddDiagnosisForm	1590523054633	1590523105660	OK	 
REQUEST	1900		Logged Redirect 1	1590523054737	1590523105661	OK	 
REQUEST	1839		Logged Redirect 1	1590523054737	1590523105662	OK	 
REQUEST	1223		AddDiagnosisForm	1590523054895	1590523105665	OK	 
REQUEST	1905		Logged Redirect 1	1590523054968	1590523105668	OK	 
REQUEST	1844		Logged Redirect 1	1590523055080	1590523105670	OK	 
REQUEST	1231		AddDiagnosisForm	1590523055115	1590523105674	OK	 
REQUEST	884		AddDiagnosisForm	1590523055115	1590523105675	OK	 
REQUEST	1232		AddDiagnosisForm	1590523055115	1590523105677	OK	 
REQUEST	1170		AddNotDiagnosisForm	1590523055115	1590523105679	OK	 
REQUEST	900		AddDiagnosisForm	1590523055135	1590523105681	OK	 
REQUEST	900		AddDiagnosisForm Redirect 1	1590523105681	1590523105681	OK	 
REQUEST	894		AddNotDiagnosisForm	1590523055135	1590523105683	OK	 
REQUEST	1845		Logged Redirect 1	1590523055289	1590523105685	OK	 
REQUEST	1899		Logged Redirect 1	1590523055291	1590523105687	OK	 
REQUEST	1835		Logged Redirect 1	1590523055290	1590523105688	OK	 
REQUEST	1979		Logged Redirect 1	1590523055291	1590523105689	OK	 
REQUEST	1165		AddDiagnosisForm	1590523055500	1590523105692	OK	 
REQUEST	1219		AddDiagnosisForm	1590523055577	1590523105694	OK	 
REQUEST	946		DiagnosisCreated	1590523055980	1590523105697	OK	 
USER	DiagnosisCreatedScn	742	END	1590522843557	1590523105698
REQUEST	1860		Logged Redirect 1	1590523056341	1590523105791	OK	 
REQUEST	1824		Logged Redirect 1	1590523056459	1590523106001	OK	 
REQUEST	1930		Logged Redirect 1	1590523056473	1590523106015	OK	 
REQUEST	1162		AddNotDiagnosisForm	1590523056541	1590523106018	OK	 
REQUEST	907		DiagnosisCreated	1590523056863	1590523106765	OK	 
REQUEST	1910		Logged Redirect 1	1590523056876	1590523106767	OK	 
REQUEST	1932		Logged Redirect 1	1590523056877	1590523106768	OK	 
REQUEST	1993		Logged Redirect 1	1590523056876	1590523106820	OK	 
REQUEST	1906		Logged Redirect 1	1590523056883	1590523106822	OK	 
REQUEST	2000		Logged Redirect 1	1590523056894	1590523106823	OK	 
REQUEST	1084		AddDiagnosisForm	1590523056945	1590523106842	OK	 
REQUEST	1425		MyVetSpace	1590523047027	1590523107027	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1597		MyVetSpace	1590523047053	1590523107053	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1502		MyVetSpace	1590523047053	1590523107053	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1518		MyVetSpace	1590523047079	1590523107079	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1606		MyVetSpace	1590523047079	1590523107079	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1935		Logged Redirect 1	1590523057086	1590523107217	OK	 
REQUEST	1126		AddDiagnosisForm	1590523057212	1590523107221	OK	 
REQUEST	1428		AddNotDiagnosisForm	1590523057225	1590523107223	OK	 
REQUEST	1861		Logged Redirect 1	1590523057302	1590523107225	OK	 
REQUEST	876		AddDiagnosisForm Redirect 1	1590523057310	1590523107226	OK	 
REQUEST	1551		MyVetSpace	1590523047260	1590523107261	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1548		MyVetSpace	1590523047260	1590523107262	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1870		Logged Redirect 1	1590523057425	1590523107273	OK	 
REQUEST	1816		MyVetSpace	1590523047302	1590523107302	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1437		MyVetSpace	1590523047303	1590523107303	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	983		DiagnosisCreated	1590523047303	1590523107303	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1609		MyVetSpace	1590523047302	1590523107303	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1605		MyVetSpace	1590523047308	1590523107309	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1611		MyVetSpace	1590523047308	1590523107309	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1601		MyVetSpace	1590523047350	1590523107350	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1062		AddDiagnosisForm	1590523057445	1590523107444	OK	 
REQUEST	1090		AddNotDiagnosisForm	1590523057445	1590523107465	OK	 
REQUEST	1525		AddDiagnosisForm	1590523057777	1590523108453	OK	 
REQUEST	1398		AddNotDiagnosisForm	1590523057932	1590523108456	OK	 
REQUEST	1451		AddNotDiagnosisForm	1590523057945	1590523108458	OK	 
USER	DiagnosisCreatedScn	967	END	1590522860411	1590523108771
REQUEST	1762		MyVetSpace	1590523048889	1590523108890	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
USER	DiagnosisCreatedScn	541	END	1590522828401	1590523108967
REQUEST	974		DiagnosisCreated	1590523058453	1590523109094	OK	 
REQUEST	1139		MyVetSpace Redirect 1	1590523058668	1590523109127	OK	 
REQUEST	1545		AddNotDiagnosisForm	1590523058740	1590523109129	OK	 
REQUEST	1175		AddNotDiagnosisForm	1590523058911	1590523109132	OK	 
REQUEST	1120		AddNotDiagnosisForm	1590523059053	1590523109441	OK	 
REQUEST	1391		AddDiagnosisForm	1590523059373	1590523109442	OK	 
REQUEST	1161		AddNotDiagnosisForm	1590523059427	1590523109443	OK	 
REQUEST	1292		AddNotDiagnosisForm	1590523059724	1590523109445	OK	 
REQUEST	1787		MyVetSpace	1590523059783	1590523109447	OK	 
REQUEST	1787		MyVetSpace Redirect 1	1590523109447	1590523109448	OK	 
REQUEST	1171		MyVetSpace Redirect 1	1590523059869	1590523109449	OK	 
REQUEST	1164		MyVetSpace Redirect 1	1590523059873	1590523109450	OK	 
REQUEST	1783		MyVetSpace	1590523059896	1590523109451	OK	 
REQUEST	1405		AddDiagnosisForm	1590523059968	1590523109454	OK	 
REQUEST	1311		AddDiagnosisForm	1590523059896	1590523109464	OK	 
REQUEST	1118		AddNotDiagnosisForm	1590523060357	1590523109467	OK	 
USER	DiagnosisCreatedScn	969	END	1590522860701	1590523109482
USER	DiagnosisCreatedScn	954	END	1590522859355	1590523109482
REQUEST	1178		AddDiagnosisForm	1590523060473	1590523109510	OK	 
REQUEST	1811		MyVetSpace	1590523060672	1590523109512	OK	 
REQUEST	1115		AddDiagnosisForm	1590523060938	1590523109523	OK	 
REQUEST	1944		Logged Redirect 1	1590523060981	1590523109529	OK	 
REQUEST	635		DiagnosisCreated Redirect 1	1590523049570	1590523109570	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1109		AddNotDiagnosisForm	1590523061194	1590523109800	OK	 
REQUEST	698		DiagnosisCreated Redirect 1	1590523050230	1590523110230	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1151		AddDiagnosisForm	1590523061599	1590523110296	OK	 
REQUEST	1253		AddNotDiagnosisForm	1590523061700	1590523110299	OK	 
REQUEST	896		DiagnosisCreated	1590523061944	1590523110303	OK	 
USER	DiagnosisCreatedScn	796	END	1590522847694	1590523110325
REQUEST	1720		MyVetSpace	1590523050348	1590523110348	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1779		MyVetSpace	1590523050348	1590523110349	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
USER	DiagnosisCreatedScn	875	END	1590522853522	1590523110354
USER	DiagnosisCreatedScn	993	END	1590522862202	1590523110424
USER	DiagnosisCreatedScn	903	END	1590522855722	1590523110424
USER	DiagnosisNotCreatedScn	973	END	1590522860267	1590523110424
REQUEST	814		DiagnosisCreated	1590523062017	1590523110848	OK	 
USER	DiagnosisNotCreatedScn	1105	END	1590522870008	1590523110991
USER	DiagnosisNotCreatedScn	971	END	1590522859968	1590523110991
USER	DiagnosisNotCreatedScn	870	END	1590522852708	1590523110991
REQUEST	924		DiagnosisCreated Redirect 1	1590523051008	1590523111009	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1722		MyVetSpace	1590523051023	1590523111024	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
USER	DiagnosisCreatedScn	726	END	1590522842310	1590523111095
REQUEST	700		DiagnosisCreated Redirect 1	1590523051235	1590523111235	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	752		DiagnosisCreated Redirect 1	1590523051447	1590523111448	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	921		DiagnosisCreated	1590523062060	1590523111519	OK	 
REQUEST	1448		MyVetSpace Redirect 1	1590523062070	1590523111520	OK	 
REQUEST	1431		MyVetSpace Redirect 1	1590523062069	1590523111521	OK	 
REQUEST	1454		MyVetSpace Redirect 1	1590523062070	1590523111522	OK	 
REQUEST	1447		MyVetSpace Redirect 1	1590523062072	1590523111523	OK	 
REQUEST	1464		MyVetSpace Redirect 1	1590523062073	1590523111523	OK	 
REQUEST	1445		MyVetSpace Redirect 1	1590523062073	1590523111524	OK	 
REQUEST	1459		MyVetSpace Redirect 1	1590523062074	1590523111524	OK	 
REQUEST	1463		MyVetSpace Redirect 1	1590523062111	1590523111525	OK	 
REQUEST	1477		MyVetSpace Redirect 1	1590523062117	1590523111526	OK	 
REQUEST	1929		Logged Redirect 1	1590523062128	1590523111528	OK	 
REQUEST	1936		Logged Redirect 1	1590523062128	1590523111529	OK	 
REQUEST	1938		Logged Redirect 1	1590523062133	1590523111530	OK	 
USER	DiagnosisNotCreatedScn	946	END	1590522858160	1590523111610
REQUEST	1381		AddDiagnosisForm	1590523062155	1590523111649	OK	 
REQUEST	1199		MyVetSpace Redirect 1	1590523062222	1590523111655	OK	 
REQUEST	1110		AddNotDiagnosisForm	1590523062468	1590523111667	OK	 
REQUEST	1111		AddDiagnosisForm	1590523062468	1590523111671	OK	 
REQUEST	1122		AddNotDiagnosisForm	1590523062469	1590523111674	OK	 
REQUEST	1116		AddDiagnosisForm	1590523062644	1590523111676	OK	 
REQUEST	1488		AddDiagnosisForm	1590523062797	1590523111771	OK	 
USER	DiagnosisCreatedScn	607	END	1590522833408	1590523111866
REQUEST	1939		Logged Redirect 1	1590523062864	1590523111921	OK	 
REQUEST	751		DiagnosisCreated Redirect 1	1590523051921	1590523111922	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1947		Logged Redirect 1	1590523062864	1590523111923	OK	 
REQUEST	1259		AddDiagnosisForm	1590523062919	1590523111926	OK	 
REQUEST	1873		Logged Redirect 1	1590523062966	1590523111927	OK	 
REQUEST	1198		MyVetSpace Redirect 1	1590523062979	1590523111928	OK	 
REQUEST	1181		MyVetSpace Redirect 1	1590523062994	1590523111928	OK	 
REQUEST	1192		MyVetSpace Redirect 1	1590523062995	1590523111928	OK	 
REQUEST	1184		DiagnosisCreated	1590523063097	1590523111931	OK	 
REQUEST	1264		AddNotDiagnosisForm	1590523063132	1590523111932	OK	 
REQUEST	1497		AddDiagnosisForm	1590523063132	1590523111971	OK	 
REQUEST	1534		MyVetSpace	1590523052119	1590523112120	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
USER	DiagnosisCreatedScn	763	END	1590522844904	1590523112157
REQUEST	505		DiagnosisCreated Redirect 1	1590523063139	1590523112187	OK	 
REQUEST	739		AddDiagnosisForm Redirect 1	1590523063143	1590523112188	OK	 
REQUEST	1249		AddDiagnosisForm	1590523063292	1590523112212	OK	 
REQUEST	1266		AddNotDiagnosisForm	1590523063459	1590523112214	OK	 
REQUEST	1257		AddDiagnosisForm	1590523063460	1590523112216	OK	 
REQUEST	1628		MyVetSpace	1590523052428	1590523112429	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1618		MyVetSpace	1590523052428	1590523112429	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	937		AddDiagnosisForm	1590523064039	1590523112432	OK	 
REQUEST	1619		MyVetSpace	1590523052439	1590523112440	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1695		MyVetSpace	1590523052491	1590523112492	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1943		Logged Redirect 1	1590523064047	1590523112662	OK	 
REQUEST	1195		MyVetSpace Redirect 1	1590523064048	1590523112663	OK	 
REQUEST	1202		MyVetSpace Redirect 1	1590523064049	1590523112663	OK	 
REQUEST	957		AddNotDiagnosisForm	1590523064080	1590523112664	OK	 
REQUEST	1958		Logged Redirect 1	1590523064222	1590523112678	OK	 
USER	DiagnosisCreatedScn	606	END	1590522833272	1590523112693
USER	DiagnosisNotCreatedScn	907	END	1590522855277	1590523112729
REQUEST	1248		AddDiagnosisForm	1590523064242	1590523112904	OK	 
REQUEST	1254		AddNotDiagnosisForm	1590523064360	1590523112906	OK	 
REQUEST	1267		AddNotDiagnosisForm	1590523064594	1590523112909	OK	 
REQUEST	1820		MyVetSpace	1590523064635	1590523112911	OK	 
REQUEST	1820		MyVetSpace Redirect 1	1590523112912	1590523112912	OK	 
REQUEST	1825		MyVetSpace	1590523064635	1590523112913	OK	 
REQUEST	1825		MyVetSpace Redirect 1	1590523112913	1590523112913	OK	 
REQUEST	1826		MyVetSpace	1590523064635	1590523112915	OK	 
REQUEST	1826		MyVetSpace Redirect 1	1590523112915	1590523112916	OK	 
REQUEST	1203		AddDiagnosisForm	1590523064723	1590523112922	OK	 
REQUEST	1530		MyVetSpace	1590523053015	1590523113016	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1640		MyVetSpace	1590523053041	1590523113041	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1539		MyVetSpace	1590523053041	1590523113041	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1538		MyVetSpace	1590523053070	1590523113070	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1625		MyVetSpace	1590523053070	1590523113070	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1663		MyVetSpace	1590523053095	1590523113095	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1669		MyVetSpace	1590523053113	1590523113113	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1566		MyVetSpace	1590523053140	1590523113141	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1681		MyVetSpace	1590523053140	1590523113141	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1699		MyVetSpace	1590523053140	1590523113141	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1565		MyVetSpace	1590523053141	1590523113141	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1670		MyVetSpace	1590523053140	1590523113143	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1638		MyVetSpace	1590523053140	1590523113143	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1075		DiagnosisCreated	1590523053150	1590523113151	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1087		DiagnosisCreated	1590523053150	1590523113151	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1869		MyVetSpace	1590523053161	1590523113162	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	986		DiagnosisCreated	1590523064859	1590523113447	OK	 
REQUEST	1135		DiagnosisCreated	1590523064860	1590523113455	OK	 
REQUEST	987		DiagnosisCreated	1590523064860	1590523113457	OK	 
REQUEST	922		DiagnosisCreated	1590523064901	1590523113459	OK	 
REQUEST	1554		MyVetSpace	1590523053509	1590523113521	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1641		MyVetSpace	1590523053568	1590523113569	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
USER	DiagnosisCreatedScn	782	END	1590522846565	1590523114067
USER	DiagnosisCreatedScn	992	END	1590522862042	1590523114067
REQUEST	837		DiagnosisCreated	1590523064906	1590523114080	OK	 
USER	DiagnosisCreatedScn	927	END	1590522857395	1590523114381
REQUEST	938		DiagnosisCreated	1590523054386	1590523114386	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	860		DiagnosisCreated	1590523054386	1590523114387	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
USER	DiagnosisCreatedScn	833	END	1590522850177	1590523114409
REQUEST	909		DiagnosisCreated	1590523064988	1590523114423	OK	 
USER	DiagnosisCreatedScn	843	END	1590522850855	1590523114506
USER	DiagnosisCreatedScn	861	END	1590522852454	1590523114506
USER	DiagnosisCreatedScn	1005	END	1590522863117	1590523114506
USER	DiagnosisCreatedScn	939	END	1590522858159	1590523114506
USER	DiagnosisCreatedScn	634	END	1590522835355	1590523114543
USER	DiagnosisCreatedScn	822	END	1590522849550	1590523114543
USER	DiagnosisCreatedScn	1017	END	1590522864011	1590523114577
USER	DiagnosisCreatedScn	1018	END	1590522864076	1590523114577
USER	DiagnosisCreatedScn	1009	END	1590522863678	1590523114580
REQUEST	1967		Logged Redirect 1	1590523065018	1590523115024	OK	 
REQUEST	1149		AddNotDiagnosisForm	1590523065077	1590523115040	OK	 
