ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.Historia21Test	historia21test	1590516206730	 	3.3.1
REQUEST	3180		VetNotCreated	1590516313023	1590516313025	OK	 
REQUEST	3155		VetCreated	1590516313023	1590516313026	OK	 
USER	VetCreatedScn	2503	END	1590516257888	1590516313043
USER	VetCreatedScn	2504	END	1590516257923	1590516313043
USER	VetCreatedScn	2505	END	1590516257960	1590516313053
REQUEST	3181		VetNotCreated	1590516313053	1590516313061	OK	 
REQUEST	3156		VetCreated	1590516313053	1590516313062	OK	 
USER	VetCreatedScn	2506	END	1590516258004	1590516313064
REQUEST	4857		Login	1590516313064	1590516313065	OK	 
REQUEST	4081		VetList	1590516313023	1590516313066	OK	 
REQUEST	4882		Login	1590516313064	1590516313066	OK	 
REQUEST	4056		VetList	1590516313023	1590516313066	OK	 
REQUEST	4457		Logged	1590516313064	1590516313067	OK	 
REQUEST	4482		Logged	1590516313064	1590516313067	OK	 
REQUEST	4457		Logged Redirect 1	1590516313067	1590516313070	OK	 
REQUEST	4482		Logged Redirect 1	1590516313067	1590516313071	OK	 
USER	VetNotCreatedScn	2599	END	1590516259711	1590516313075
USER	VetNotCreatedScn	2628	END	1590516259881	1590516313090
USER	VetNotCreatedScn	2629	END	1590516259925	1590516313090
USER	VetNotCreatedScn	2601	END	1590516259797	1590516313090
REQUEST	4458		Logged	1590516313090	1590516313091	OK	 
REQUEST	4458		Logged Redirect 1	1590516313091	1590516313101	OK	 
REQUEST	4483		Logged	1590516313101	1590516313102	OK	 
REQUEST	3581		CreateNotVetForm	1590516313086	1590516313103	OK	 
REQUEST	4483		Logged Redirect 1	1590516313102	1590516313104	OK	 
REQUEST	3556		CreateVetForm	1590516313090	1590516313105	OK	 
REQUEST	4082		VetList	1590516313064	1590516313108	OK	 
REQUEST	3582		CreateNotVetForm	1590516313101	1590516313108	OK	 
REQUEST	3157		VetCreated	1590516313101	1590516313109	OK	 
REQUEST	3182		VetNotCreated	1590516313101	1590516313109	OK	 
REQUEST	4057		VetList	1590516313064	1590516313110	OK	 
REQUEST	4858		Login	1590516313111	1590516313111	OK	 
REQUEST	4883		Login	1590516313111	1590516313112	OK	 
REQUEST	3557		CreateVetForm	1590516313111	1590516313113	OK	 
USER	VetNotCreatedScn	2630	END	1590516259961	1590516313122
USER	VetNotCreatedScn	2602	END	1590516259833	1590516313122
USER	VetCreatedScn	2507	END	1590516258041	1590516313122
REQUEST	4058		VetList	1590516313111	1590516313130	OK	 
REQUEST	4083		VetList	1590516313111	1590516313131	OK	 
REQUEST	3558		CreateVetForm	1590516313122	1590516313130	OK	 
REQUEST	3583		CreateNotVetForm	1590516313122	1590516313131	OK	 
USER	VetNotCreatedScn	2631	END	1590516260005	1590516313144
REQUEST	4859		Login	1590516313143	1590516313144	OK	 
REQUEST	4884		Login	1590516313143	1590516313145	OK	 
REQUEST	4459		Logged	1590516313143	1590516313145	OK	 
REQUEST	4484		Logged	1590516313143	1590516313145	OK	 
REQUEST	3183		VetNotCreated	1590516313144	1590516313147	OK	 
REQUEST	4484		Logged Redirect 1	1590516313146	1590516313148	OK	 
REQUEST	4459		Logged Redirect 1	1590516313145	1590516313148	OK	 
REQUEST	3158		VetCreated	1590516313143	1590516313148	OK	 
REQUEST	4084		VetList	1590516313144	1590516313153	OK	 
REQUEST	4059		VetList	1590516313144	1590516313154	OK	 
REQUEST	3584		CreateNotVetForm	1590516313155	1590516313158	OK	 
REQUEST	3559		CreateVetForm	1590516313154	1590516313158	OK	 
USER	VetCreatedScn	2508	END	1590516258084	1590516313160
REQUEST	3184		VetNotCreated	1590516313170	1590516313173	OK	 
REQUEST	4885		Login	1590516313181	1590516313181	OK	 
REQUEST	4485		Logged	1590516313181	1590516313182	OK	 
REQUEST	4860		Login	1590516313181	1590516313182	OK	 
REQUEST	4460		Logged	1590516313181	1590516313183	OK	 
REQUEST	3159		VetCreated	1590516313181	1590516313184	OK	 
REQUEST	4485		Logged Redirect 1	1590516313182	1590516313184	OK	 
REQUEST	4460		Logged Redirect 1	1590516313183	1590516313184	OK	 
REQUEST	4085		VetList	1590516313181	1590516313188	OK	 
REQUEST	4060		VetList	1590516313181	1590516313189	OK	 
USER	VetCreatedScn	2509	END	1590516258123	1590516313191
USER	VetNotCreatedScn	2632	END	1590516260042	1590516313191
USER	VetNotCreatedScn	2633	END	1590516260080	1590516313202
REQUEST	3160		VetCreated	1590516313202	1590516313204	OK	 
USER	VetCreatedScn	2510	END	1590516258160	1590516313213
REQUEST	3585		CreateNotVetForm	1590516313213	1590516313215	OK	 
REQUEST	3185		VetNotCreated	1590516313213	1590516313216	OK	 
REQUEST	3560		CreateVetForm	1590516313213	1590516313216	OK	 
USER	VetNotCreatedScn	2634	END	1590516260123	1590516313224
REQUEST	4886		Login	1590516313224	1590516313224	OK	 
REQUEST	4461		Logged	1590516313224	1590516313224	OK	 
REQUEST	4861		Login	1590516313224	1590516313225	OK	 
REQUEST	4486		Logged	1590516313224	1590516313225	OK	 
REQUEST	4461		Logged Redirect 1	1590516313224	1590516313227	OK	 
REQUEST	4486		Logged Redirect 1	1590516313225	1590516313228	OK	 
REQUEST	4061		VetList	1590516313224	1590516313236	OK	 
REQUEST	4086		VetList	1590516313224	1590516313236	OK	 
REQUEST	3586		CreateNotVetForm	1590516313234	1590516313237	OK	 
REQUEST	3561		CreateVetForm	1590516313234	1590516313237	OK	 
USER	VetNotCreatedScn	2636	END	1590516260203	1590516313245
USER	VetCreatedScn	2511	END	1590516258203	1590516313256
USER	VetNotCreatedScn	2635	END	1590516260168	1590516313256
REQUEST	3186		VetNotCreated	1590516313256	1590516313258	OK	 
REQUEST	3161		VetCreated	1590516313256	1590516313259	OK	 
REQUEST	4887		Login	1590516313260	1590516313261	OK	 
REQUEST	4487		Logged	1590516313260	1590516313261	OK	 
REQUEST	4862		Login	1590516313260	1590516313261	OK	 
REQUEST	4462		Logged	1590516313260	1590516313262	OK	 
REQUEST	4487		Logged Redirect 1	1590516313261	1590516313263	OK	 
REQUEST	4462		Logged Redirect 1	1590516313262	1590516313264	OK	 
REQUEST	4087		VetList	1590516313260	1590516313268	OK	 
REQUEST	4062		VetList	1590516313260	1590516313268	OK	 
USER	VetCreatedScn	2512	END	1590516258241	1590516313281
REQUEST	3187		VetNotCreated	1590516313281	1590516313283	OK	 
REQUEST	3162		VetCreated	1590516313281	1590516313284	OK	 
REQUEST	4463		Logged	1590516313291	1590516313292	OK	 
REQUEST	4488		Logged	1590516313291	1590516313294	OK	 
REQUEST	3562		CreateVetForm	1590516313291	1590516313294	OK	 
REQUEST	4463		Logged Redirect 1	1590516313292	1590516313294	OK	 
REQUEST	3587		CreateNotVetForm	1590516313291	1590516313295	OK	 
REQUEST	4488		Logged Redirect 1	1590516313294	1590516313295	OK	 
REQUEST	4888		Login	1590516313302	1590516313303	OK	 
REQUEST	4863		Login	1590516313302	1590516313304	OK	 
REQUEST	4088		VetList	1590516313302	1590516313311	OK	 
REQUEST	4063		VetList	1590516313302	1590516313311	OK	 
USER	VetNotCreatedScn	2637	END	1590516260240	1590516313313
REQUEST	3563		CreateVetForm	1590516313324	1590516313326	OK	 
REQUEST	3588		CreateNotVetForm	1590516313324	1590516313326	OK	 
REQUEST	3163		VetCreated	1590516313334	1590516313336	OK	 
USER	VetCreatedScn	2513	END	1590516258285	1590516313345
USER	VetNotCreatedScn	2638	END	1590516260283	1590516313345
REQUEST	4864		Login	1590516313345	1590516313345	OK	 
REQUEST	4464		Logged	1590516313345	1590516313346	OK	 
REQUEST	4889		Login	1590516313345	1590516313346	OK	 
REQUEST	4489		Logged	1590516313345	1590516313347	OK	 
REQUEST	3188		VetNotCreated	1590516313345	1590516313348	OK	 
REQUEST	4464		Logged Redirect 1	1590516313346	1590516313349	OK	 
REQUEST	4489		Logged Redirect 1	1590516313347	1590516313349	OK	 
REQUEST	3564		CreateVetForm	1590516313355	1590516313359	OK	 
REQUEST	4089		VetList	1590516313345	1590516313359	OK	 
REQUEST	4064		VetList	1590516313345	1590516313359	OK	 
USER	VetCreatedScn	2514	END	1590516258323	1590516313370
REQUEST	3589		CreateNotVetForm	1590516313367	1590516313370	OK	 
USER	VetNotCreatedScn	2639	END	1590516260320	1590516313380
REQUEST	4465		Logged	1590516313380	1590516313381	OK	 
REQUEST	4890		Login	1590516313380	1590516313381	OK	 
REQUEST	4865		Login	1590516313380	1590516313381	OK	 
REQUEST	4490		Logged	1590516313380	1590516313382	OK	 
REQUEST	4465		Logged Redirect 1	1590516313381	1590516313383	OK	 
REQUEST	4490		Logged Redirect 1	1590516313382	1590516313383	OK	 
REQUEST	3164		VetCreated	1590516313391	1590516313394	OK	 
REQUEST	4090		VetList	1590516313391	1590516313397	OK	 
REQUEST	4065		VetList	1590516313391	1590516313398	OK	 
REQUEST	3189		VetNotCreated	1590516313401	1590516313404	OK	 
REQUEST	3565		CreateVetForm	1590516313401	1590516313404	OK	 
REQUEST	3590		CreateNotVetForm	1590516313401	1590516313405	OK	 
USER	VetCreatedScn	2515	END	1590516258362	1590516313412
REQUEST	4891		Login	1590516313423	1590516313424	OK	 
REQUEST	4491		Logged	1590516313423	1590516313424	OK	 
REQUEST	4866		Login	1590516313423	1590516313424	OK	 
REQUEST	4466		Logged	1590516313423	1590516313425	OK	 
REQUEST	4491		Logged Redirect 1	1590516313424	1590516313426	OK	 
REQUEST	4466		Logged Redirect 1	1590516313425	1590516313429	OK	 
REQUEST	3591		CreateNotVetForm	1590516313434	1590516313436	OK	 
REQUEST	4066		VetList	1590516313423	1590516313446	OK	 
REQUEST	3566		CreateVetForm	1590516313445	1590516313448	OK	 
REQUEST	4091		VetList	1590516313434	1590516313449	OK	 
USER	VetNotCreatedScn	2640	END	1590516260369	1590516313450
USER	VetNotCreatedScn	2641	END	1590516260404	1590516313450
REQUEST	3190		VetNotCreated	1590516313448	1590516313453	OK	 
REQUEST	3165		VetCreated	1590516313451	1590516313455	OK	 
REQUEST	3191		VetNotCreated	1590516313450	1590516313456	OK	 
REQUEST	4467		Logged	1590516313460	1590516313461	OK	 
REQUEST	4892		Login	1590516313460	1590516313461	OK	 
REQUEST	4867		Login	1590516313460	1590516313462	OK	 
REQUEST	4492		Logged	1590516313460	1590516313463	OK	 
REQUEST	4467		Logged Redirect 1	1590516313461	1590516313464	OK	 
REQUEST	3166		VetCreated	1590516313460	1590516313464	OK	 
REQUEST	4492		Logged Redirect 1	1590516313463	1590516313467	OK	 
USER	VetCreatedScn	2516	END	1590516258401	1590516313471
REQUEST	4067		VetList	1590516313460	1590516313480	OK	 
REQUEST	4092		VetList	1590516313460	1590516313482	OK	 
REQUEST	3567		CreateVetForm	1590516313493	1590516313495	OK	 
REQUEST	3592		CreateNotVetForm	1590516313493	1590516313495	OK	 
REQUEST	4493		Logged	1590516313503	1590516313504	OK	 
REQUEST	4868		Login	1590516313503	1590516313504	OK	 
REQUEST	4893		Login	1590516313503	1590516313506	OK	 
REQUEST	4468		Logged	1590516313503	1590516313506	OK	 
REQUEST	4493		Logged Redirect 1	1590516313504	1590516313508	OK	 
REQUEST	4468		Logged Redirect 1	1590516313506	1590516313509	OK	 
REQUEST	4093		VetList	1590516313503	1590516313517	OK	 
REQUEST	3593		CreateNotVetForm	1590516313514	1590516313516	OK	 
REQUEST	4068		VetList	1590516313503	1590516313517	OK	 
REQUEST	3568		CreateVetForm	1590516313514	1590516313517	OK	 
USER	VetCreatedScn	2517	END	1590516258445	1590516313536
REQUEST	4494		Logged	1590516313536	1590516313537	OK	 
REQUEST	4469		Logged	1590516313536	1590516313538	OK	 
REQUEST	4494		Logged Redirect 1	1590516313537	1590516313539	OK	 
REQUEST	4469		Logged Redirect 1	1590516313538	1590516313540	OK	 
USER	VetCreatedScn	2518	END	1590516258481	1590516313540
REQUEST	4869		Login	1590516313540	1590516313541	OK	 
REQUEST	4894		Login	1590516313540	1590516313542	OK	 
REQUEST	4094		VetList	1590516313540	1590516313548	OK	 
REQUEST	4069		VetList	1590516313540	1590516313549	OK	 
REQUEST	3192		VetNotCreated	1590516313551	1590516313553	OK	 
REQUEST	3167		VetCreated	1590516313551	1590516313554	OK	 
USER	VetCreatedScn	2519	END	1590516258520	1590516313562
REQUEST	4470		Logged	1590516313573	1590516313573	OK	 
REQUEST	4495		Logged	1590516313573	1590516313575	OK	 
REQUEST	4470		Logged Redirect 1	1590516313573	1590516313575	OK	 
REQUEST	4495		Logged Redirect 1	1590516313575	1590516313576	OK	 
REQUEST	4895		Login	1590516313584	1590516313584	OK	 
REQUEST	4870		Login	1590516313584	1590516313585	OK	 
USER	VetNotCreatedScn	2644	END	1590516260521	1590516313607
REQUEST	3594		CreateNotVetForm	1590516313607	1590516313613	OK	 
REQUEST	3569		CreateVetForm	1590516313607	1590516313613	OK	 
REQUEST	3570		CreateVetForm	1590516313610	1590516313613	OK	 
REQUEST	3595		CreateNotVetForm	1590516313610	1590516313614	OK	 
REQUEST	4496		Logged	1590516313620	1590516313621	OK	 
REQUEST	4871		Login	1590516313620	1590516313621	OK	 
REQUEST	4896		Login	1590516313620	1590516313622	OK	 
REQUEST	4471		Logged	1590516313620	1590516313623	OK	 
REQUEST	4496		Logged Redirect 1	1590516313621	1590516313624	OK	 
REQUEST	4471		Logged Redirect 1	1590516313623	1590516313624	OK	 
REQUEST	4070		VetList	1590516313607	1590516313631	OK	 
REQUEST	4095		VetList	1590516313607	1590516313631	OK	 
REQUEST	4096		VetList	1590516313610	1590516313631	OK	 
USER	VetNotCreatedScn	2642	END	1590516260441	1590516313632
USER	VetNotCreatedScn	2645	END	1590516260560	1590516313632
REQUEST	3571		CreateVetForm	1590516313632	1590516313635	OK	 
REQUEST	3596		CreateNotVetForm	1590516313632	1590516313635	OK	 
REQUEST	3193		VetNotCreated	1590516313632	1590516313636	OK	 
REQUEST	3168		VetCreated	1590516313632	1590516313637	OK	 
REQUEST	4071		VetList	1590516313620	1590516313637	OK	 
USER	VetNotCreatedScn	2643	END	1590516260489	1590516313653
USER	VetCreatedScn	2520	END	1590516258563	1590516313664
REQUEST	4897		Login	1590516313664	1590516313665	OK	 
REQUEST	4497		Logged	1590516313664	1590516313666	OK	 
REQUEST	4872		Login	1590516313664	1590516313666	OK	 
REQUEST	4472		Logged	1590516313664	1590516313666	OK	 
REQUEST	3194		VetNotCreated	1590516313664	1590516313668	OK	 
REQUEST	4472		Logged Redirect 1	1590516313666	1590516313669	OK	 
REQUEST	4497		Logged Redirect 1	1590516313666	1590516313669	OK	 
REQUEST	3169		VetCreated	1590516313664	1590516313670	OK	 
REQUEST	4072		VetList	1590516313664	1590516313673	OK	 
REQUEST	4097		VetList	1590516313664	1590516313674	OK	 
USER	VetNotCreatedScn	2646	END	1590516260605	1590516313675
USER	VetCreatedScn	2521	END	1590516258603	1590516313675
REQUEST	3195		VetNotCreated	1590516313675	1590516313678	OK	 
REQUEST	3171		VetCreated	1590516313675	1590516313679	OK	 
USER	VetCreatedScn	2522	END	1590516258640	1590516313680
REQUEST	3572		CreateVetForm	1590516313680	1590516313682	OK	 
REQUEST	3597		CreateNotVetForm	1590516313680	1590516313682	OK	 
USER	VetNotCreatedScn	2647	END	1590516260641	1590516313691
REQUEST	3170		VetCreated	1590516313690	1590516313696	OK	 
REQUEST	4873		Login	1590516313701	1590516313703	OK	 
REQUEST	4898		Login	1590516313701	1590516313704	OK	 
REQUEST	3196		VetNotCreated	1590516313701	1590516313709	OK	 
REQUEST	4498		Logged	1590516313712	1590516313714	OK	 
REQUEST	4473		Logged	1590516313712	1590516313715	OK	 
REQUEST	4473		Logged Redirect 1	1590516313716	1590516313720	OK	 
REQUEST	4498		Logged Redirect 1	1590516313714	1590516313720	OK	 
USER	VetCreatedScn	2523	END	1590516258683	1590516313734
REQUEST	3598		CreateNotVetForm	1590516313734	1590516313738	OK	 
REQUEST	4073		VetList	1590516313712	1590516313739	OK	 
REQUEST	4098		VetList	1590516313712	1590516313739	OK	 
REQUEST	3573		CreateVetForm	1590516313735	1590516313741	OK	 
REQUEST	4499		Logged	1590516313745	1590516313746	OK	 
REQUEST	4874		Login	1590516313745	1590516313746	OK	 
REQUEST	4899		Login	1590516313745	1590516313747	OK	 
REQUEST	4474		Logged	1590516313745	1590516313747	OK	 
REQUEST	4499		Logged Redirect 1	1590516313746	1590516313748	OK	 
REQUEST	4474		Logged Redirect 1	1590516313747	1590516313752	OK	 
REQUEST	3198		VetNotCreated	1590516313750	1590516313753	OK	 
REQUEST	3197		VetNotCreated	1590516313750	1590516313755	OK	 
REQUEST	3172		VetCreated	1590516313750	1590516313757	OK	 
USER	VetNotCreatedScn	2648	END	1590516260685	1590516313761
REQUEST	4074		VetList	1590516313745	1590516313768	OK	 
REQUEST	3173		VetCreated	1590516313761	1590516313768	OK	 
REQUEST	4099		VetList	1590516313745	1590516313771	OK	 
USER	VetCreatedScn	2524	END	1590516258723	1590516313783
REQUEST	4875		Login	1590516313783	1590516313784	OK	 
REQUEST	4500		Logged	1590516313783	1590516313784	OK	 
REQUEST	4900		Login	1590516313783	1590516313785	OK	 
REQUEST	4475		Logged	1590516313783	1590516313785	OK	 
REQUEST	4500		Logged Redirect 1	1590516313784	1590516313786	OK	 
REQUEST	4475		Logged Redirect 1	1590516313785	1590516313787	OK	 
REQUEST	3199		VetNotCreated	1590516313794	1590516313796	OK	 
REQUEST	3174		VetCreated	1590516313805	1590516313812	OK	 
REQUEST	3175		VetCreated	1590516313810	1590516313816	OK	 
REQUEST	4476		Logged	1590516313820	1590516313822	OK	 
REQUEST	4075		VetList	1590516313805	1590516313822	OK	 
REQUEST	4876		Login	1590516313820	1590516313822	OK	 
REQUEST	4100		VetList	1590516313805	1590516313824	OK	 
REQUEST	4901		Login	1590516313820	1590516313824	OK	 
REQUEST	4476		Logged Redirect 1	1590516313822	1590516313828	OK	 
REQUEST	3200		VetNotCreated	1590516313820	1590516313828	OK	 
USER	VetCreatedScn	2525	END	1590516258760	1590516313831
REQUEST	4501		Logged	1590516313831	1590516313832	OK	 
REQUEST	4501		Logged Redirect 1	1590516313832	1590516313834	OK	 
REQUEST	3574		CreateVetForm	1590516313831	1590516313850	OK	 
REQUEST	3576		CreateVetForm	1590516313842	1590516313850	OK	 
REQUEST	3599		CreateNotVetForm	1590516313831	1590516313850	OK	 
REQUEST	3575		CreateVetForm	1590516313842	1590516313852	OK	 
USER	VetNotCreatedScn	2650	END	1590516260760	1590516313853
USER	VetNotCreatedScn	2649	END	1590516260722	1590516313853
REQUEST	4101		VetList	1590516313820	1590516313862	OK	 
REQUEST	4076		VetList	1590516313820	1590516313862	OK	 
REQUEST	3600		CreateNotVetForm	1590516313854	1590516313863	OK	 
USER	VetCreatedScn	2526	END	1590516258804	1590516313864
REQUEST	4477		Logged	1590516313864	1590516313867	OK	 
REQUEST	4502		Logged	1590516313864	1590516313867	OK	 
REQUEST	3601		CreateNotVetForm	1590516313864	1590516313869	OK	 
REQUEST	4502		Logged Redirect 1	1590516313867	1590516313869	OK	 
REQUEST	3201		VetNotCreated	1590516313864	1590516313870	OK	 
REQUEST	4477		Logged Redirect 1	1590516313867	1590516313870	OK	 
REQUEST	3176		VetCreated	1590516313864	1590516313870	OK	 
USER	VetNotCreatedScn	2651	END	1590516260801	1590516313875
REQUEST	4902		Login	1590516313875	1590516313876	OK	 
REQUEST	4877		Login	1590516313875	1590516313876	OK	 
USER	VetNotCreatedScn	2652	END	1590516260844	1590516313886
USER	VetCreatedScn	2527	END	1590516258840	1590516313890
REQUEST	4077		VetList	1590516313875	1590516313890	OK	 
REQUEST	3177		VetCreated	1590516313886	1590516313890	OK	 
REQUEST	4903		Login	1590516313890	1590516313891	OK	 
REQUEST	4102		VetList	1590516313875	1590516313891	OK	 
REQUEST	4928		Login	1590516313890	1590516313891	OK	 
REQUEST	4528		Logged	1590516313901	1590516313901	OK	 
REQUEST	4503		Logged	1590516313901	1590516313903	OK	 
REQUEST	3202		VetNotCreated	1590516313901	1590516313903	OK	 
REQUEST	4528		Logged Redirect 1	1590516313901	1590516313903	OK	 
REQUEST	4503		Logged Redirect 1	1590516313903	1590516313905	OK	 
REQUEST	3577		CreateVetForm	1590516313912	1590516313914	OK	 
REQUEST	4128		VetList	1590516313912	1590516313919	OK	 
REQUEST	4103		VetList	1590516313912	1590516313920	OK	 
USER	VetCreatedScn	2553	END	1590516258871	1590516313923
REQUEST	4929		Login	1590516313923	1590516313923	OK	 
REQUEST	3602		CreateNotVetForm	1590516313923	1590516313925	OK	 
USER	VetNotCreatedScn	2678	END	1590516260881	1590516313934
REQUEST	4904		Login	1590516313934	1590516313934	OK	 
REQUEST	4504		Logged	1590516313945	1590516313945	OK	 
REQUEST	4529		Logged	1590516313945	1590516313947	OK	 
REQUEST	3628		CreateNotVetForm	1590516313945	1590516313947	OK	 
REQUEST	4504		Logged Redirect 1	1590516313945	1590516313948	OK	 
REQUEST	3603		CreateVetForm	1590516313945	1590516313949	OK	 
REQUEST	4529		Logged Redirect 1	1590516313947	1590516313949	OK	 
REQUEST	3229		VetNotCreated	1590516313960	1590516313965	OK	 
REQUEST	3228		VetNotCreated	1590516313960	1590516313965	OK	 
REQUEST	3203		VetCreated	1590516313960	1590516313965	OK	 
REQUEST	3204		VetCreated	1590516313960	1590516313966	OK	 
REQUEST	4104		VetList	1590516313956	1590516313968	OK	 
REQUEST	4129		VetList	1590516313956	1590516313968	OK	 
USER	VetCreatedScn	2554	END	1590516258913	1590516313971
REQUEST	4930		Login	1590516313970	1590516313971	OK	 
REQUEST	4530		Logged	1590516313971	1590516313972	OK	 
REQUEST	4905		Login	1590516313970	1590516313972	OK	 
REQUEST	4505		Logged	1590516313971	1590516313973	OK	 
REQUEST	4530		Logged Redirect 1	1590516313972	1590516313974	OK	 
REQUEST	4505		Logged Redirect 1	1590516313973	1590516313974	OK	 
REQUEST	3629		CreateNotVetForm	1590516313981	1590516313983	OK	 
REQUEST	3604		CreateVetForm	1590516313981	1590516313983	OK	 
REQUEST	4130		VetList	1590516313992	1590516313998	OK	 
REQUEST	3605		CreateVetForm	1590516314003	1590516314006	OK	 
REQUEST	3230		VetNotCreated	1590516314004	1590516314007	OK	 
REQUEST	3630		CreateNotVetForm	1590516314003	1590516314007	OK	 
REQUEST	3205		VetCreated	1590516314003	1590516314008	OK	 
REQUEST	4105		VetList	1590516314003	1590516314011	OK	 
REQUEST	4931		Login	1590516314014	1590516314015	OK	 
REQUEST	4906		Login	1590516314014	1590516314015	OK	 
USER	VetNotCreatedScn	2680	END	1590516260960	1590516314035
USER	VetNotCreatedScn	2679	END	1590516260922	1590516314035
REQUEST	4506		Logged	1590516314035	1590516314039	OK	 
REQUEST	4531		Logged	1590516314035	1590516314039	OK	 
REQUEST	4506		Logged Redirect 1	1590516314039	1590516314044	OK	 
REQUEST	4531		Logged Redirect 1	1590516314039	1590516314044	OK	 
USER	VetCreatedScn	2555	END	1590516258955	1590516314050
USER	VetCreatedScn	2556	END	1590516258991	1590516314050
REQUEST	4507		Logged	1590516314060	1590516314061	OK	 
REQUEST	4532		Logged	1590516314060	1590516314063	OK	 
REQUEST	4507		Logged Redirect 1	1590516314062	1590516314065	OK	 
REQUEST	4532		Logged Redirect 1	1590516314063	1590516314067	OK	 
USER	VetNotCreatedScn	2681	END	1590516261001	1590516314071
REQUEST	4932		Login	1590516314071	1590516314072	OK	 
REQUEST	4907		Login	1590516314081	1590516314082	OK	 
REQUEST	4933		Login	1590516314092	1590516314093	OK	 
REQUEST	4908		Login	1590516314092	1590516314094	OK	 
USER	VetCreatedScn	2557	END	1590516259032	1590516314102
REQUEST	4508		Logged	1590516314102	1590516314123	OK	 
REQUEST	3632		CreateNotVetForm	1590516314081	1590516314107	OK	 
REQUEST	3606		CreateVetForm	1590516314060	1590516314123	OK	 
REQUEST	3631		CreateNotVetForm	1590516314071	1590516314123	OK	 
REQUEST	3607		CreateVetForm	1590516314081	1590516314124	OK	 
USER	VetNotCreatedScn	2682	END	1590516261041	1590516314125
REQUEST	4533		Logged	1590516314102	1590516314126	OK	 
REQUEST	3231		VetNotCreated	1590516314050	1590516314127	OK	 
REQUEST	4533		Logged Redirect 1	1590516314126	1590516314129	OK	 
REQUEST	4508		Logged Redirect 1	1590516314123	1590516314131	OK	 
REQUEST	4934		Login	1590516314130	1590516314132	OK	 
REQUEST	3232		VetNotCreated	1590516314126	1590516314134	OK	 
REQUEST	3608		CreateVetForm	1590516314126	1590516314134	OK	 
REQUEST	3633		CreateNotVetForm	1590516314125	1590516314134	OK	 
REQUEST	3206		VetCreated	1590516314071	1590516314135	OK	 
REQUEST	3207		VetCreated	1590516314131	1590516314139	OK	 
USER	VetNotCreatedScn	2683	END	1590516261082	1590516314140
REQUEST	4909		Login	1590516314140	1590516314141	OK	 
REQUEST	4534		Logged	1590516314140	1590516314141	OK	 
REQUEST	4509		Logged	1590516314140	1590516314142	OK	 
REQUEST	4534		Logged Redirect 1	1590516314141	1590516314143	OK	 
REQUEST	4509		Logged Redirect 1	1590516314142	1590516314144	OK	 
REQUEST	4131		VetList	1590516314035	1590516314150	OK	 
REQUEST	4106		VetList	1590516314035	1590516314152	OK	 
REQUEST	4107		VetList	1590516314071	1590516314154	OK	 
REQUEST	3233		VetNotCreated	1590516314151	1590516314156	OK	 
REQUEST	4108		VetList	1590516314126	1590516314170	OK	 
REQUEST	3634		CreateNotVetForm	1590516314161	1590516314171	OK	 
REQUEST	3609		CreateVetForm	1590516314161	1590516314171	OK	 
REQUEST	3234		VetNotCreated	1590516314161	1590516314172	OK	 
REQUEST	4510		Logged	1590516314172	1590516314173	OK	 
REQUEST	4132		VetList	1590516314071	1590516314174	OK	 
REQUEST	4535		Logged	1590516314172	1590516314176	OK	 
REQUEST	4935		Login	1590516314173	1590516314178	OK	 
REQUEST	4910		Login	1590516314172	1590516314178	OK	 
REQUEST	4510		Logged Redirect 1	1590516314173	1590516314179	OK	 
REQUEST	4535		Logged Redirect 1	1590516314176	1590516314179	OK	 
REQUEST	4133		VetList	1590516314126	1590516314180	OK	 
REQUEST	3209		VetCreated	1590516314161	1590516314181	OK	 
REQUEST	3208		VetCreated	1590516314151	1590516314181	OK	 
USER	VetCreatedScn	2558	END	1590516259070	1590516314183
USER	VetNotCreatedScn	2684	END	1590516261128	1590516314183
REQUEST	4134		VetList	1590516314151	1590516314190	OK	 
REQUEST	4109		VetList	1590516314151	1590516314192	OK	 
USER	VetCreatedScn	2560	END	1590516259153	1590516314194
USER	VetCreatedScn	2559	END	1590516259110	1590516314194
REQUEST	3635		CreateNotVetForm	1590516314205	1590516314208	OK	 
REQUEST	3610		CreateVetForm	1590516314205	1590516314208	OK	 
REQUEST	4936		Login	1590516314210	1590516314211	OK	 
REQUEST	4911		Login	1590516314210	1590516314211	OK	 
REQUEST	3210		VetCreated	1590516314210	1590516314214	OK	 
REQUEST	3235		VetNotCreated	1590516314210	1590516314215	OK	 
REQUEST	4110		VetList	1590516314194	1590516314215	OK	 
REQUEST	4135		VetList	1590516314194	1590516314217	OK	 
REQUEST	4536		Logged	1590516314220	1590516314221	OK	 
REQUEST	4511		Logged	1590516314220	1590516314222	OK	 
REQUEST	4536		Logged Redirect 1	1590516314221	1590516314223	OK	 
REQUEST	4511		Logged Redirect 1	1590516314222	1590516314224	OK	 
USER	VetNotCreatedScn	2685	END	1590516261164	1590516314231
REQUEST	4136		VetList	1590516314231	1590516314237	OK	 
REQUEST	4111		VetList	1590516314231	1590516314240	OK	 
USER	VetCreatedScn	2561	END	1590516259191	1590516314253
REQUEST	4912		Login	1590516314253	1590516314254	OK	 
REQUEST	4937		Login	1590516314253	1590516314255	OK	 
